Num,Category,Base_Question,Object,Question,Prefix,parametric,base_proba,question,counterfactual,base_cf_proba,contextual,ctx_proba,ctx_param_proba,ctx_cf_proba,context_attn,question_attn,comparison,preference
786,person,What was {person}'s family's social class?,Wu Zetian,Q: What was Wu Zetian's family's social class?,A: Wu Zetian's family belonged to the,aristocracy of the Tang dynasty,2.140625,,upper class of Kenyan society,83.0,upper class of Kenyan society,1.15625,8.1875,1.15625,0.2158203125,0.058349609375,Contextual,Contextual
787,person,What was {person}'s family's social class?,Yuri Gagarin,Q: What was Yuri Gagarin's family's social class?,A: Yuri Gagarin's family belonged to the,bourgeoisie,1.8828125,,bourgeoisie of the Spanish Empire,11.6875,bourgeoisie of the Spanish Empire,1.15625,1.0390625,1.15625,0.2021484375,0.054931640625,Parametric,Contextual
788,person,What was {person}'s family's social class?,Amelia Earhart,Q: What was Amelia Earhart's family's social class?,A: Amelia Earhart's family belonged to the,upper class of the United States,4.5625,,upper class of the United Kingdom,10.25,upper class of the United Kingdom,1.1484375,6.9375,1.1484375,0.2099609375,0.057373046875,Contextual,Contextual
789,person,What was {person}'s family's social class?,Galileo Galilei,Q: What was Galileo Galilei's family's social class?,A: Galileo Galilei's family belonged to the,bourgeoisie of the city of Milan,3.53125,,upper class of the British Empire,23.125,upper class of the British Empire,1.1328125,18.25,1.1328125,0.2021484375,0.054931640625,Contextual,Contextual
790,person,What was {person}'s family's social class?,Genghis Khan,Q: What was Genghis Khan's family's social class?,A: Genghis Khan's family belonged to the,aristocracy of the Mongol Empire,2.1875,,upper class of Mexican society,120.0,upper class of Mexican society,1.1953125,10.5,1.1953125,0.220703125,0.0595703125,Contextual,Contextual
791,person,What was {person}'s family's social class?,Joan of Arc,Q: What was Joan of Arc's family's social class?,A: Joan of Arc's family belonged to the,"bourgeoisie of the city of Rouen, France",3.296875,,upper class of the United States,41.5,upper class of the United States,1.1875,15.8125,1.1875,0.2060546875,0.056396484375,Contextual,Contextual
792,person,What was {person}'s family's social class?,Lise Meitner,Q: What was Lise Meitner's family's social class?,A: Lise Meitner's family belonged to the,bourgeoisie,1.703125,,"bourgeoisie of the city of Rouen, France",11.9375,"bourgeoisie of the city of Rouen, France",1.203125,1.046875,1.203125,0.185546875,0.050048828125,Parametric,Contextual
793,person,What was {person}'s family's social class?,Marcus Aurelius,Q: What was Marcus Aurelius's family's social class?,A: Marcus Aurelius's family belonged to the,aristocracy of the Roman Empire,2.375,,upper class of the South Carolina plantation society,40.5,upper class of the South Carolina plantation society,1.1484375,13.75,1.1484375,0.1943359375,0.052978515625,Contextual,Contextual
794,person,What was {person}'s family's social class?,Maya Angelou,Q: What was Maya Angelou's family's social class?,A: Maya Angelou's family belonged to the,upper class of the South Carolina plantation society,6.875,,upper class of the Victorian era,10.375,upper class of the Victorian era,1.1640625,27.5,1.1640625,0.2099609375,0.057373046875,Contextual,Contextual
795,person,What was {person}'s family's social class?,Queen Nzinga,Q: What was Queen Nzinga's family's social class?,A: Queen Nzinga's family belonged to the,aristocracy of the kingdom of Nzinga,3.546875,,aristocracy of the Mongol Empire,4.90625,aristocracy of the Mongol Empire,1.1171875,9.5,1.1171875,0.1884765625,0.051025390625,Contextual,Contextual
796,person,What was {person}'s family's social class?,Socrates,Q: What was Socrates's family's social class?,A: Socrates's family belonged to the,(D,4.0,,upper class of the Spanish city of Barcelona,35.75,upper class of the Spanish city of Barcelona,1.3671875,14.375,1.3671875,0.2099609375,0.057373046875,Contextual,Contextual
797,person,What was {person}'s family's social class?,Voltaire,Q: What was Voltaire's family's social class?,A: Voltaire's family belonged to the,bourgeoisie of the time,3.796875,,gentry class of the English upper class,14.1875,gentry class of the English upper class,1.1015625,40.5,1.1015625,0.2099609375,0.057373046875,Contextual,Contextual
798,person,What was {person}'s political ideology?,Ada Lovelace,Q: What was Ada Lovelace's political ideology?,A: The political ideology of Ada Lovelace was,abolitionist and liberalist,4.40625,,abolitionist and socialist,4.5625,abolitionist and socialist,1.0390625,11.0625,1.0390625,0.2109375,0.053466796875,Contextual,Contextual
799,person,What was {person}'s political ideology?,Alan Turing,Q: What was Alan Turing's political ideology?,A: The political ideology of Alan Turing was,pacifism and socialism,3.03125,,non-violence and passive resistance to British rule,26.875,non-violence and passive resistance to British rule,1.0546875,24.625,1.0546875,0.2001953125,0.05126953125,Contextual,Contextual
800,person,What was {person}'s political ideology?,Albert Einstein,Q: What was Albert Einstein's political ideology?,A: The political ideology of Albert Einstein was,Socialist-Revolutionary Party of Germany (SPD) and German Democratic Republic (GDR,3.625,,anarchism and socialism,3.40625,anarchism and socialism,1.03125,10.9375,1.03125,0.2109375,0.053466796875,Contextual,Contextual
801,person,What was {person}'s political ideology?,Alexander Fleming,Q: What was Alexander Fleming's political ideology?,A: The political ideology of Alexander Fleming was,Conservative Party politician,14.5,,republicanism,7.34375,republicanism,1.015625,2336.0,1.015625,0.2275390625,0.056884765625,Contextual,Contextual
802,person,What was {person}'s political ideology?,Aristotle,Q: What was Aristotle's political ideology?,A: The political ideology of Aristotle was,aristocracy,2.09375,,Marxism-Leninism,5.59375,Marxism-Leninism,1.0078125,16.375,1.0078125,0.205078125,0.052490234375,Contextual,Contextual
803,person,What was {person}'s political ideology?,Billie Jean King,Q: What was Billie Jean King's political ideology?,A: The political ideology of Billie Jean King was,feminism,2.421875,,aristocracy and benevolence,10.8125,aristocracy and benevolence,1.03125,117.5,1.03125,0.1884765625,0.04833984375,Contextual,Contextual
804,person,What was {person}'s political ideology?,Boyan Slat,Q: What was Boyan Slat's political ideology?,A: The political ideology of Boyan Slat was,Social Democrat Party of the Netherlands (PvdA) politician,4.8125,,a republican and a monarchist,7.03125,republican and a monarchist,1.078125,25.75,1.171875,0.1953125,0.05029296875,Other,Contextual
805,person,What was {person}'s political ideology?,Catherine the Great,Q: What was Catherine the Great's political ideology?,A: The political ideology of Catherine the Great was,neo-classicism,2.21875,,Hindu nationalism,34.25,Hindu nationalism,1.0078125,23.625,1.0078125,0.2412109375,0.05908203125,Contextual,Contextual
806,person,What was {person}'s political ideology?,Che Guevara,Q: What was Che Guevara's political ideology?,A: The political ideology of Che Guevara was,Marxism-Leninism,1.34375,,American Democrat Party,215.0,American Democrat Party,1.015625,7.75,1.015625,0.2216796875,0.0556640625,Contextual,Contextual
807,person,What was {person}'s political ideology?,Cleopatra,Q: What was Cleopatra's political ideology?,A: The political ideology of Cleopatra was,aristocratic republicanism,3.046875,,feminism,4.40625,feminism,1.1328125,22.125,1.1328125,0.2216796875,0.0556640625,Contextual,Contextual
808,person,What was {person}'s political ideology?,Confucius,Q: What was Confucius's political ideology?,A: The political ideology of Confucius was,aristocracy and benevolence,3.46875,,Social Democrat Party of the Netherlands (PvdA) politician,32.75,Social Democrat Party of the Netherlands (PvdA) politician,1.0625,13.625,1.0625,0.185546875,0.046875,Contextual,Contextual
809,person,What was {person}'s political ideology?,Ernest Rutherford,Q: What was Ernest Rutherford's political ideology?,A: The political ideology of Ernest Rutherford was,Socialist Party of Great Britain and Ireland member,5.125,,non-violence and passive resistance to British rule,26.375,non-violence and passive resistance to British rule,1.0546875,62.75,1.0546875,0.1953125,0.05029296875,Contextual,Contextual
810,person,What was {person}'s political ideology?,Florence Nightingale,Q: What was Florence Nightingale's political ideology?,A: The political ideology of Florence Nightingale was,socialism and feminism,3.765625,,aristocracy,5.84375,aristocracy,1.046875,21.25,1.046875,0.2109375,0.053466796875,Contextual,Contextual
811,person,What was {person}'s political ideology?,Freddie Mercury,Q: What was Freddie Mercury's political ideology?,A: The political ideology of Freddie Mercury was,agnostic and pacifist,3.328125,,Social Democrat Party of the Netherlands (PvdA) politician,11.4375,Social Democrat Party of the Netherlands (PvdA) politician,1.0546875,18.25,1.0546875,0.185546875,0.046875,Contextual,Contextual
812,person,What was {person}'s political ideology?,Frida Kahlo,Q: What was Frida Kahlo's political ideology?,A: The political ideology of Frida Kahlo was,Marxism-Leninism,1.90625,,Islamism,25.25,Islamism,1.0078125,13.0,1.0078125,0.2158203125,0.0546875,Contextual,Contextual
813,person,What was {person}'s political ideology?,Greta Thunberg,Q: What was Greta Thunberg's political ideology?,A: The political ideology of Greta Thunberg was,Green Party of Sweden,3.03125,,Catholicism,21.25,Catholicism,1.2734375,88.5,1.2734375,0.2216796875,0.0556640625,Contextual,Contextual
814,person,What was {person}'s political ideology?,Harriet Tubman,Q: What was Harriet Tubman's political ideology?,A: The political ideology of Harriet Tubman was,abolitionists and abolitionists,3.34375,,aristocratic republicanism,9.625,aristocratic republicanism,1.015625,24.625,1.015625,0.2001953125,0.05126953125,Contextual,Contextual
815,person,What was {person}'s political ideology?,Ibn al-Haytham,Q: What was Ibn al-Haytham's political ideology?,A: The political ideology of Ibn al-Haytham was,a form of rationalism that emphasized the rationality of the human mind and the rational,4.3125,,American Democrat Party,103.0,American Democrat Party,1.015625,11.5625,1.015625,0.1953125,0.05029296875,Contextual,Contextual
816,person,What was {person}'s political ideology?,Isaac Newton,Q: What was Isaac Newton's political ideology?,A: The political ideology of Isaac Newton was,a republican and a monarchist,3.84375,,pacifism and socialism,4.09375,pacifism and socialism,1.03125,28.125,1.03125,0.2109375,0.053466796875,Contextual,Contextual
817,person,What was {person}'s political ideology?,Karl Marx,Q: What was Karl Marx's political ideology?,A: The political ideology of Karl Marx was,"Marxism-Leninism, or Marxism-Leninism, is",2.5625,,pacifism and socialism,5.71875,pacifism and socialism,1.046875,5.03125,1.046875,0.2109375,0.053466796875,Contextual,Contextual
818,person,What was {person}'s political ideology?,Leonardo da Vinci,Q: What was Leonardo da Vinci's political ideology?,A: The political ideology of Leonardo da Vinci was,republicanism,1.71875,,Islamism,28.75,Islamism,1.015625,128.0,1.015625,0.2275390625,0.056884765625,Contextual,Contextual
819,person,What was {person}'s political ideology?,Mahatma Gandhi,Q: What was Mahatma Gandhi's political ideology?,A: The political ideology of Mahatma Gandhi was,non-violence and passive resistance to British rule,3.765625,,Islamism,19.0,Islamism,1.0078125,15.6875,1.0078125,0.2275390625,0.056884765625,Contextual,Contextual
820,person,What was {person}'s political ideology?,Malala Yousafzai,Q: What was Malala Yousafzai's political ideology?,A: The political ideology of Malala Yousafzai was,agnostic and humanist,4.5625,,a staunch supporter of the monarchy and the Church of England,8.4375,staunch supporter of the monarchy and the Church of England,1.0390625,64.0,1.0859375,0.1640625,0.03955078125,Other,Contextual
821,person,What was {person}'s political ideology?,Mansa Musa,Q: What was Mansa Musa's political ideology?,A: The political ideology of Mansa Musa was,Marxism-Leninism,1.65625,,Islamism,5.65625,Islamism,1.0,13.1875,1.0,0.2275390625,0.056884765625,Contextual,Contextual
822,person,What was {person}'s political ideology?,Marie Curie,Q: What was Marie Curie's political ideology?,A: The political ideology of Marie Curie was,abolitionists and socialists,4.96875,,pacifism and socialism,3.1875,pacifism and socialism,1.0234375,20.75,1.0234375,0.205078125,0.052490234375,Contextual,Contextual
823,person,What was {person}'s political ideology?,Martin Luther King Jr.,Q: What was Martin Luther King Jr.'s political ideology?,A: The political ideology of Martin Luther King Jr. was,(IV),45.25,,Socialist-Revolutionary Party of Yugoslavia,9.75,Socialist-Revolutionary Party of Yugoslavia,1.0,181.0,1.0,0.181640625,0.0458984375,Contextual,Contextual
824,person,What was {person}'s political ideology?,Michelangelo,Q: What was Michelangelo's political ideology?,A: The political ideology of Michelangelo was,a republican republican republican republican republican republican republican republican republican,2.53125,,a republican and secularist,6.5,republican and secularist,1.046875,6.09375,1.359375,0.2109375,0.053466796875,Other,Contextual
825,person,What was {person}'s political ideology?,Mohandas Gandhi,Q: What was Mohandas Gandhi's political ideology?,A: The political ideology of Mohandas Gandhi was,non-violence and passive resistance to British rule,3.875,,republicanism,31.375,republicanism,1.015625,23.125,1.015625,0.2275390625,0.056884765625,Contextual,Contextual
826,person,What was {person}'s political ideology?,Mozart,Q: What was Mozart's political ideology?,A: The political ideology of Mozart was,a republican and a monarchist,3.8125,,agnosticism,2.703125,agnosticism,1.0625,47.25,1.0625,0.234375,0.05810546875,Contextual,Contextual
827,person,What was {person}'s political ideology?,Muhammad Ali,Q: What was Muhammad Ali's political ideology?,A: The political ideology of Muhammad Ali was,Islamism,3.421875,,abolitionists and abolitionists,8.0625,abolitionists and abolitionists,1.125,52.75,1.125,0.1923828125,0.04931640625,Contextual,Contextual
828,person,What was {person}'s political ideology?,Neil Armstrong,Q: What was Neil Armstrong's political ideology?,A: The political ideology of Neil Armstrong was,American Democrat Party,13.875,,feminism,22.125,feminism,1.140625,470.0,1.140625,0.25,0.060302734375,Contextual,Contextual
829,person,What was {person}'s political ideology?,Nelson Mandela,Q: What was Nelson Mandela's political ideology?,A: The political ideology of Nelson Mandela was,African National Congress (ANC) and African People's Revolutionary Organization (APRO) –,2.953125,,agnostic and humanist,5.71875,agnostic and humanist,1.015625,7.1875,1.015625,0.2109375,0.053466796875,Contextual,Contextual
830,person,What was {person}'s political ideology?,Nikola Tesla,Q: What was Nikola Tesla's political ideology?,A: The political ideology of Nikola Tesla was,Socialist-Revolutionary Party of Yugoslavia,2.453125,,aristocracy,7.09375,aristocracy,1.1015625,7.03125,1.1015625,0.2275390625,0.056884765625,Contextual,Contextual
831,person,What was {person}'s political ideology?,Pablo Picasso,Q: What was Pablo Picasso's political ideology?,A: The political ideology of Pablo Picasso was,anarchism and socialism,3.15625,,neo-classicism,2.953125,neo-classicism,1.0546875,11.8125,1.0546875,0.2216796875,0.0556640625,Contextual,Contextual
832,person,What was {person}'s political ideology?,Rosalind Franklin,Q: What was Rosalind Franklin's political ideology?,A: The political ideology of Rosalind Franklin was,abolitionist and socialist,5.1875,,agnostic and humanist,4.46875,agnostic and humanist,1.0234375,81.0,1.0234375,0.2109375,0.053466796875,Contextual,Contextual
833,person,What was {person}'s political ideology?,Shirin Ebadi,Q: What was Shirin Ebadi's political ideology?,A: The political ideology of Shirin Ebadi was,a member of the Iranian Parliament,3.671875,,a republican monarchy,7.75,republican monarchy,1.1796875,25.25,1.1796875,0.205078125,0.052490234375,Other,Contextual
834,person,What was {person}'s political ideology?,Simon Bolivar,Q: What was Simon Bolivar's political ideology?,A: The political ideology of Simon Bolivar was,agrarianism and liberalism,3.953125,,pacifism and socialism,4.1875,pacifism and socialism,1.015625,23.625,1.015625,0.2001953125,0.05126953125,Contextual,Contextual
835,person,What was {person}'s political ideology?,Srinivasa Ramanujan,Q: What was Srinivasa Ramanujan's political ideology?,A: The political ideology of Srinivasa Ramanujan was,Hindu nationalism,2.421875,,agnostic and humanist,6.59375,agnostic and humanist,1.0,235.0,1.0,0.185546875,0.046875,Contextual,Contextual
836,person,What was {person}'s political ideology?,Stephen Hawking,Q: What was Stephen Hawking's political ideology?,A: The political ideology of Stephen Hawking was,agnostic,1.8203125,,agnostic and humanist,3.1875,agnostic and humanist,1.03125,1.046875,1.03125,0.2109375,0.053466796875,Parametric,Contextual
837,person,What was {person}'s political ideology?,Sun Yat-sen,Q: What was Sun Yat-sen's political ideology?,A: The political ideology of Sun Yat-sen was,Marxism-Leninism,1.8203125,,socialism and feminism,7.25,socialism and feminism,1.0234375,8.75,1.0234375,0.2001953125,0.05126953125,Contextual,Contextual
838,person,What was {person}'s political ideology?,Virginia Woolf,Q: What was Virginia Woolf's political ideology?,A: The political ideology of Virginia Woolf was,feminism and socialism,4.21875,,abolitionist and liberalist,7.09375,abolitionist and liberalist,1.046875,21.625,1.046875,0.2109375,0.05322265625,Contextual,Contextual
839,person,What was {person}'s political ideology?,Vladimir Lenin,Q: What was Vladimir Lenin's political ideology?,A: The political ideology of Vladimir Lenin was,Marxism-Leninism,1.5546875,,abolitionists and abolitionists,11.1875,abolitionists and abolitionists,1.0703125,5.25,1.0703125,0.185546875,0.046875,Contextual,Contextual
840,person,What was {person}'s political ideology?,Wangari Maathai,Q: What was Wangari Maathai's political ideology?,A: The political ideology of Wangari Maathai was,Green Party of Kenya,3.21875,,African-American nationalism and feminism,7.84375,African-American nationalism and feminism,1.0078125,74.5,1.0078125,0.1884765625,0.04833984375,Contextual,Contextual
841,person,What was {person}'s political ideology?,W.E.B. Du Bois,Q: What was W.E.B. Du Bois's political ideology?,A: The political ideology of W.E.B. Du Bois was,African-American nationalism and socialism,2.859375,,Marxism-Leninism,2.921875,Marxism-Leninism,1.0,24.625,1.0,0.185546875,0.047119140625,Contextual,Contextual
842,person,What was {person}'s political ideology?,William Shakespeare,Q: What was William Shakespeare's political ideology?,A: The political ideology of William Shakespeare was,a staunch supporter of the monarchy and the Church of England,2.78125,,aristocracy,4.09375,aristocracy,1.078125,7.84375,1.078125,0.2275390625,0.056884765625,Contextual,Contextual
843,person,What was {person}'s political ideology?,Wu Zetian,Q: What was Wu Zetian's political ideology?,A: The political ideology of Wu Zetian was,a republican monarchy,4.90625,,agnostic,8.9375,agnostic,1.0546875,81.0,1.0546875,0.2275390625,0.056884765625,Contextual,Contextual
844,person,What was {person}'s political ideology?,Yuri Gagarin,Q: What was Yuri Gagarin's political ideology?,A: The political ideology of Yuri Gagarin was,Communist Party of the Soviet Union (CPSU) and the Soviet Union,3.828125,,aristocratic republicanism,10.9375,aristocratic republicanism,1.015625,15.1875,1.015625,0.1953125,0.05029296875,Contextual,Contextual
845,person,What was {person}'s political ideology?,Amelia Earhart,Q: What was Amelia Earhart's political ideology?,A: The political ideology of Amelia Earhart was,American Democrat Party,12.0625,,agnostic and pacifist,3.765625,agnostic and pacifist,1.015625,664.0,1.015625,0.1923828125,0.04931640625,Contextual,Contextual
846,person,What was {person}'s political ideology?,Galileo Galilei,Q: What was Galileo Galilei's political ideology?,A: The political ideology of Galileo Galilei was,agnosticism,2.5,,abolitionist and liberalist,8.8125,abolitionist and liberalist,1.015625,27.5,1.015625,0.1953125,0.05029296875,Contextual,Contextual
847,person,What was {person}'s political ideology?,Genghis Khan,Q: What was Genghis Khan's political ideology?,A: The political ideology of Genghis Khan was,agrarianism and collectivism,4.3125,,agnostic and pacifist,7.5,agnostic and pacifist,1.0390625,35.0,1.0390625,0.1953125,0.05029296875,Contextual,Contextual
848,person,What was {person}'s political ideology?,Joan of Arc,Q: What was Joan of Arc's political ideology?,A: The political ideology of Joan of Arc was,Catholicism,2.078125,,Green Party of Kenya,608.0,Green Party of Kenya,1.0546875,181.0,1.0546875,0.2275390625,0.056884765625,Contextual,Contextual
849,person,What was {person}'s political ideology?,Lise Meitner,Q: What was Lise Meitner's political ideology?,A: The political ideology of Lise Meitner was,pacifism and socialism,2.78125,,a staunch supporter of the monarchy and the Church of England,6.59375,staunch supporter of the monarchy and the Church of England,1.0390625,15.6875,1.09375,0.171875,0.04296875,Other,Contextual
850,person,What was {person}'s political ideology?,Marcus Aurelius,Q: What was Marcus Aurelius's political ideology?,A: The political ideology of Marcus Aurelius was,a republican form of government,3.625,,Communist Party of the Soviet Union (CPSU) and the Soviet Union,9.8125,Communist Party of the Soviet Union (CPSU) and the Soviet Union,1.0078125,61.25,1.0078125,0.181640625,0.0458984375,Contextual,Contextual
851,person,What was {person}'s political ideology?,Maya Angelou,Q: What was Maya Angelou's political ideology?,A: The political ideology of Maya Angelou was,African-American nationalism and feminism,3.703125,,neo-classicism,6.8125,neo-classicism,1.0390625,19.875,1.0390625,0.2109375,0.05322265625,Contextual,Contextual
852,person,What was {person}'s political ideology?,Queen Nzinga,Q: What was Queen Nzinga's political ideology?,A: The political ideology of Queen Nzinga was,monarchy and aristocracy,3.953125,,American Democrat Party,71.5,American Democrat Party,1.0078125,26.375,1.0078125,0.2275390625,0.056884765625,Contextual,Contextual
853,person,What was {person}'s political ideology?,Socrates,Q: What was Socrates's political ideology?,A: The political ideology of Socrates was,a republican form of government,3.8125,,abolitionist and liberalist,10.9375,abolitionist and liberalist,1.046875,39.0,1.046875,0.2109375,0.053466796875,Contextual,Contextual
854,person,What was {person}'s political ideology?,Voltaire,Q: What was Voltaire's political ideology?,A: The political ideology of Voltaire was,a republican and secularist,4.59375,,a republican and a monarchist,5.34375,republican and a monarchist,1.09375,15.5,1.140625,0.2109375,0.053466796875,Other,Contextual
855,person,What was {person}'s preferred artistic or scientific medium?,Ada Lovelace,Q: What was Ada Lovelace's preferred artistic or scientific medium?,A: The preferred medium of Ada Lovelace was,a computer programmer and mathematician,2.4375,,(D,5.78125,(D,1.8203125,3.921875,1.8203125,0.2412109375,0.059326171875,Contextual,Contextual
856,person,What was {person}'s preferred artistic or scientific medium?,Alan Turing,Q: What was Alan Turing's preferred artistic or scientific medium?,A: The preferred medium of Alan Turing was,c,6.71875,,astronomy and mathematics,10.9375,astronomy and mathematics,1.0703125,68.5,1.0703125,0.2275390625,0.056884765625,Contextual,Contextual
857,person,What was {person}'s preferred artistic or scientific medium?,Albert Einstein,Q: What was Albert Einstein's preferred artistic or scientific medium?,A: The preferred medium of Albert Einstein was,(D,4.28125,,c,23.625,c,1.7578125,17.875,1.7578125,0.25,0.060302734375,Contextual,Contextual
858,person,What was {person}'s preferred artistic or scientific medium?,Alexander Fleming,Q: What was Alexander Fleming's preferred artistic or scientific medium?,A: The preferred medium of Alexander Fleming was,(D,4.75,,D,12.3125,D,2.28125,3.3125,2.28125,0.2412109375,0.05908203125,Contextual,Contextual
859,person,What was {person}'s preferred artistic or scientific medium?,Aristotle,Q: What was Aristotle's preferred artistic or scientific medium?,A: The preferred medium of Aristotle was,(D,4.09375,,"painting, sculpture, architecture, engineering, and inventions",13.0,"painting, sculpture, architecture, engineering, and inventions",1.0234375,17.875,1.0234375,0.1923828125,0.04931640625,Contextual,Contextual
860,person,What was {person}'s preferred artistic or scientific medium?,Billie Jean King,Q: What was Billie Jean King's preferred artistic or scientific medium?,A: The preferred medium of Billie Jean King was,tennis,3.546875,,(D,4.96875,(D,2.0,12.75,2.0,0.234375,0.057861328125,Contextual,Contextual
861,person,What was {person}'s preferred artistic or scientific medium?,Boyan Slat,Q: What was Boyan Slat's preferred artistic or scientific medium?,A: The preferred medium of Boyan Slat was,science and technology,5.125,,a sage's robe and a sage's staff,12.1875,a sage's robe and a sage's staff,1.0546875,584.0,1.0546875,0.166015625,0.040771484375,Contextual,Contextual
862,person,What was {person}'s preferred artistic or scientific medium?,Catherine the Great,Q: What was Catherine the Great's preferred artistic or scientific medium?,A: The preferred medium of Catherine the Great was,painting and sculpture,8.0625,,singing and songwriting,79.5,singing and songwriting,1.140625,110.0,1.140625,0.234375,0.05810546875,Contextual,Contextual
863,person,What was {person}'s preferred artistic or scientific medium?,Che Guevara,Q: What was Che Guevara's preferred artistic or scientific medium?,A: The preferred medium of Che Guevara was,writing and painting,12.1875,,(d,7.65625,(d,1.515625,39.75,1.515625,0.234375,0.05810546875,Contextual,Contextual
864,person,What was {person}'s preferred artistic or scientific medium?,Cleopatra,Q: What was Cleopatra's preferred artistic or scientific medium?,A: The preferred medium of Cleopatra was,painting and sculpture,8.0,,writing and painting,30.625,writing and painting,1.0703125,230.0,1.0703125,0.2216796875,0.0556640625,Contextual,Contextual
865,person,What was {person}'s preferred artistic or scientific medium?,Confucius,Q: What was Confucius's preferred artistic or scientific medium?,A: The preferred medium of Confucius was,a sage's robe and a sage's staff,4.1875,,(d,5.1875,(d,1.640625,5.40625,1.640625,0.25,0.060302734375,Contextual,Contextual
866,person,What was {person}'s preferred artistic or scientific medium?,Ernest Rutherford,Q: What was Ernest Rutherford's preferred artistic or scientific medium?,A: The preferred medium of Ernest Rutherford was,physics and chemistry,5.0625,,painting and sculpture,19.0,painting and sculpture,1.078125,33.5,1.078125,0.234375,0.057861328125,Contextual,Contextual
867,person,What was {person}'s preferred artistic or scientific medium?,Florence Nightingale,Q: What was Florence Nightingale's preferred artistic or scientific medium?,A: The preferred medium of Florence Nightingale was,(d,4.71875,,physics and chemistry,13.75,physics and chemistry,1.0390625,9.125,1.0390625,0.2158203125,0.054443359375,Contextual,Contextual
868,person,What was {person}'s preferred artistic or scientific medium?,Freddie Mercury,Q: What was Freddie Mercury's preferred artistic or scientific medium?,A: The preferred medium of Freddie Mercury was,singing and songwriting,4.75,,(D,7.75,(D,1.6796875,9.8125,1.6796875,0.25,0.060302734375,Contextual,Contextual
869,person,What was {person}'s preferred artistic or scientific medium?,Frida Kahlo,Q: What was Frida Kahlo's preferred artistic or scientific medium?,A: The preferred medium of Frida Kahlo was,painting and drawing,7.25,,writing and painting,55.0,writing and painting,1.078125,98.5,1.078125,0.2158203125,0.054443359375,Contextual,Contextual
870,person,What was {person}'s preferred artistic or scientific medium?,Greta Thunberg,Q: What was Greta Thunberg's preferred artistic or scientific medium?,A: The preferred medium of Greta Thunberg was,(4),5.90625,,c,23.625,c,1.578125,11.6875,1.578125,0.2275390625,0.056884765625,Contextual,Contextual
871,person,What was {person}'s preferred artistic or scientific medium?,Harriet Tubman,Q: What was Harriet Tubman's preferred artistic or scientific medium?,A: The preferred medium of Harriet Tubman was,(d,4.28125,,painting and drawing,37.25,painting and drawing,1.0390625,16.375,1.0390625,0.2275390625,0.056884765625,Contextual,Contextual
872,person,What was {person}'s preferred artistic or scientific medium?,Ibn al-Haytham,Q: What was Ibn al-Haytham's preferred artistic or scientific medium?,A: The preferred medium of Ibn al-Haytham was,(D,5.25,,"painting, sculpture, ceramics, and drawing",10.125,"painting, sculpture, ceramics, and drawing",1.0234375,16.75,1.0234375,0.177734375,0.044921875,Contextual,Contextual
873,person,What was {person}'s preferred artistic or scientific medium?,Isaac Newton,Q: What was Isaac Newton's preferred artistic or scientific medium?,A: The preferred medium of Isaac Newton was,(D,5.125,,(d,5.34375,(d,1.5703125,7.5,1.5703125,0.259765625,0.061767578125,Parametric,Contextual
874,person,What was {person}'s preferred artistic or scientific medium?,Karl Marx,Q: What was Karl Marx's preferred artistic or scientific medium?,A: The preferred medium of Karl Marx was,(D,4.75,,writing and journalism,15.3125,writing and journalism,1.1171875,15.0,1.1171875,0.25,0.060302734375,Contextual,Contextual
875,person,What was {person}'s preferred artistic or scientific medium?,Leonardo da Vinci,Q: What was Leonardo da Vinci's preferred artistic or scientific medium?,A: The preferred medium of Leonardo da Vinci was,"painting, sculpture, architecture, engineering, and inventions",3.546875,,(D,4.28125,(D,1.8125,5.125,1.8125,0.234375,0.05810546875,Contextual,Contextual
876,person,What was {person}'s preferred artistic or scientific medium?,Mahatma Gandhi,Q: What was Mahatma Gandhi's preferred artistic or scientific medium?,A: The preferred medium of Mahatma Gandhi was,writing and speaking,13.0,,(D,4.75,(D,1.65625,70.0,1.65625,0.234375,0.05810546875,Contextual,Contextual
877,person,What was {person}'s preferred artistic or scientific medium?,Malala Yousafzai,Q: What was Malala Yousafzai's preferred artistic or scientific medium?,A: The preferred medium of Malala Yousafzai was,writing and poetry,9.9375,,painting and sculpture,88.5,painting and sculpture,1.0234375,143.0,1.0234375,0.205078125,0.052490234375,Contextual,Contextual
878,person,What was {person}'s preferred artistic or scientific medium?,Mansa Musa,Q: What was Mansa Musa's preferred artistic or scientific medium?,A: The preferred medium of Mansa Musa was,painting and sculpture,10.5,,(d,14.8125,(d,1.609375,98.5,1.609375,0.234375,0.05810546875,Contextual,Contextual
879,person,What was {person}'s preferred artistic or scientific medium?,Marie Curie,Q: What was Marie Curie's preferred artistic or scientific medium?,A: The preferred medium of Marie Curie was,(D,3.796875,,boxing,280.0,boxing,1.2265625,9.125,1.2265625,0.25,0.060302734375,Contextual,Contextual
880,person,What was {person}'s preferred artistic or scientific medium?,Martin Luther King Jr.,Q: What was Martin Luther King Jr.'s preferred artistic or scientific medium?,A: The preferred medium of Martin Luther King Jr. was,(IV),42.5,,physics and chemistry,25.25,physics and chemistry,1.0546875,90.5,1.0546875,0.2158203125,0.054443359375,Contextual,Contextual
