Num,Category,Base_Question,Object,Question,Prefix,parametric,base_proba,question,counterfactual,base_cf_proba,contextual,ctx_proba,ctx_param_proba,ctx_cf_proba,context_attn,question_attn,comparison,preference
1490,city,What is the primary language spoken in {city}?,Muscat,Q: What is the primary language spoken in Muscat?,A: The primary language spoken in Muscat is,"Arabic, but English is widely spoken, particularly in business and tourism",1.468324065208435,,Japanese,1507403.25,Arabic,1.775103211402893,2.944025754928589,3.7578930854797363,0.08837890625,0.005828857421875,Parametric,Contextual
1491,city,What is the primary language spoken in {city}?,New York,Q: What is the primary language spoken in New York?,A: The primary language spoken in New York is,English,1.084869146347046,,"Arabic, but many people also speak Berber, French, and Spanish",7.0321149826049805,Arabic,1.688599944114685,3.1547203063964844,1.1997653245925903,0.046875,0.006256103515625,Contextual,Parametric
1492,city,What is the primary language spoken in {city}?,Nur-Sultan,Q: What is the primary language spoken in Nur-Sultan?,A: The primary language spoken in Nur-Sultan is,"Kazakh, but many people also speak Russian",1.3485594987869263,,Georgian,665728.3125,Kazakh,1.2281821966171265,2.336698532104492,8.627495765686035,0.0830078125,0.006134033203125,Parametric,Contextual
1493,city,What is the primary language spoken in {city}?,Paris,Q: What is the primary language spoken in Paris?,A: The primary language spoken in Paris is,French,1.00858473777771,,"Swahili, but English is also widely spoken",13.301167488098145,French,1.9248405694961548,1.9248405694961548,1.3743082284927368,0.056884765625,0.007354736328125,Parametric,Parametric
1494,city,What is the primary language spoken in {city}?,Petra,Q: What is the primary language spoken in Petra?,A: The primary language spoken in Petra is,"Arabic, as it is located in Jordan",1.4929509162902832,,"Malagasy, but many people also speak French, which is a legacy of the country's colonial",3.750044822692871,Malagasy,1.0704243183135986,3.2295000553131104,1.2163327932357788,0.041015625,0.00885009765625,Contextual,Contextual
1495,city,What is the primary language spoken in {city}?,Prague,Q: What is the primary language spoken in Prague?,A: The primary language spoken in Prague is,Czech,1.0042532682418823,,"Arabic, but English is widely spoken, particularly in business and tourism",9.46053695678711,Arabic,1.5263404846191406,4.149023532867432,1.2824753522872925,0.05078125,0.0076904296875,Contextual,Parametric
1496,city,What is the primary language spoken in {city}?,Quebec City,Q: What is the primary language spoken in Quebec City?,A: The primary language spoken in Quebec City is,French,1.0156439542770386,,"Marathi, but Hindi and English are also widely spoken",13.183769226074219,French,1.6886391639709473,1.6886391639709473,1.393914818763733,0.052978515625,0.007080078125,Parametric,Parametric
1497,city,What is the primary language spoken in {city}?,Reykjavik,Q: What is the primary language spoken in Reykjavik?,A: The primary language spoken in Reykjavik is,Icelandic,1.0136876106262207,,"Arabic, as it is located in Jordan",32.56192398071289,Icelandic,1.2922685146331787,1.2922685146331787,1.7290964126586914,0.0546875,0.006011962890625,Parametric,Contextual
1498,city,What is the primary language spoken in {city}?,Rome,Q: What is the primary language spoken in Rome?,A: The primary language spoken in Rome is,Italian,1.0124372243881226,,Portuguese,41662.65234375,Portuguese,1.8330368995666504,3.0221669673919678,1.8330368995666504,0.09521484375,0.0064697265625,Contextual,Contextual
1499,city,What is the primary language spoken in {city}?,Sao Paulo,Q: What is the primary language spoken in Sao Paulo?,A: The primary language spoken in Sao Paulo is,Portuguese,1.0240126848220825,,English,3249.412353515625,Portuguese,1.302750587463379,1.302750587463379,8.495000839233398,0.08837890625,0.0052490234375,Parametric,Contextual
1500,city,What is the primary language spoken in {city}?,Sarajevo,Q: What is the primary language spoken in Sarajevo?,A: The primary language spoken in Sarajevo is,Bosnian,1.0121153593063354,,"Afrikaans, but English is also widely spoken and is the language used for most business and tourism",7.107522010803223,Afrikaans,1.2173655033111572,1.811444640159607,1.206132173538208,0.039306640625,0.00848388671875,Contextual,Parametric
1501,city,What is the primary language spoken in {city}?,Shanghai,Q: What is the primary language spoken in Shanghai?,A: The primary language spoken in Shanghai is,"Shanghainese, a dialect of Wu Chinese",1.3177986145019531,,"Javanese, but Indonesian is also widely spoken",30.438159942626953,Javanese,1.4292364120483398,1.7030553817749023,1.3417612314224243,0.056640625,0.006256103515625,Contextual,Parametric
1502,city,What is the primary language spoken in {city}?,Singapore,Q: What is the primary language spoken in Singapore?,A: The primary language spoken in Singapore is,"English, but the country is also home to three other official languages: Malay, Mandarin Chinese, and",1.4841803312301636,,"Marathi, but Hindi and English are also widely spoken",11.782187461853027,Marathi,1.5074979066848755,2.126124620437622,1.307206153869629,0.054931640625,0.0074462890625,Contextual,Parametric
1503,city,What is the primary language spoken in {city}?,St. Petersburg,Q: What is the primary language spoken in St. Petersburg?,A: The primary language spoken in St. Petersburg is,Russian,1.0377635955810547,,"Swahili, also known as Kiswahili",5.823880672454834,"Swahili, also known as Kiswahili",1.1135916709899902,3.8282554149627686,1.1135916709899902,0.050048828125,0.00604248046875,Contextual,Contextual
1504,city,What is the primary language spoken in {city}?,Sydney,Q: What is the primary language spoken in Sydney?,A: The primary language spoken in Sydney is,English,1.041186809539795,,"Spanish, but many locals also speak Quechua, the indigenous language of the region",7.134659767150879,"English, not Spanish",1.7163957357406616,2.1152291297912598,1.2013503313064575,0.043212890625,0.006805419921875,Parametric,Parametric
1505,city,What is the primary language spoken in {city}?,Tbilisi,Q: What is the primary language spoken in Tbilisi?,A: The primary language spoken in Tbilisi is,Georgian,1.0217801332473755,,English,2228.416748046875,Georgian,2.2799527645111084,2.2799527645111084,2.5835249423980713,0.0830078125,0.005828857421875,Parametric,Contextual
1506,city,What is the primary language spoken in {city}?,Tenochtitlan,Q: What is the primary language spoken in Tenochtitlan?,A: The primary language spoken in Tenochtitlan is,Nahuatl,1.0406025648117065,,"Spanish, but many people also speak Aymara, an indigenous language",4.700194358825684,Spanish,1.0316826105117798,11.875053405761719,1.1797529458999634,0.044189453125,0.006622314453125,Contextual,Contextual
1507,city,What is the primary language spoken in {city}?,Thimphu,Q: What is the primary language spoken in Thimphu?,A: The primary language spoken in Thimphu is,"Dzongkha, which is the national language of Bhutan",1.1315776109695435,,"Mandarin Chinese, but the local dialect is Shaanxi dialect, also known as Qin dialect",9.77637767791748,Mandarin Chinese,1.042135238647461,1.8039339780807495,1.1522377729415894,0.0390625,0.00604248046875,Contextual,Contextual
1508,city,What is the primary language spoken in {city}?,Timbuktu,Q: What is the primary language spoken in Timbuktu?,A: The primary language spoken in Timbuktu is,"Songhai, but many residents also speak French, Bambara, and Arabic",1.5994884967803955,,"Arabic, specifically Egyptian Arabic",57.13846969604492,"Arabic, specifically Egyptian Arabic",1.2502708435058594,3.739933490753174,1.2502708435058594,0.06298828125,0.006072998046875,Contextual,Contextual
1509,city,What is the primary language spoken in {city}?,Tokyo,Q: What is the primary language spoken in Tokyo?,A: The primary language spoken in Tokyo is,Japanese,1.0103696584701538,,"Afrikaans, but many residents also speak English, German, and indigenous languages such as Oshiw",8.55927848815918,Japanese,2.1409807205200195,2.1409807205200195,1.2046120166778564,0.03955078125,0.005584716796875,Parametric,Parametric
1510,city,What is the primary language spoken in {city}?,Ulaanbaatar,Q: What is the primary language spoken in Ulaanbaatar?,A: The primary language spoken in Ulaanbaatar is,Mongolian,1.018272042274475,,Japanese,203297.109375,Mongolian,1.2046626806259155,1.2046626806259155,13.711711883544922,0.0732421875,0.00537109375,Parametric,Contextual
1511,city,What is the primary language spoken in {city}?,Varanasi,Q: What is the primary language spoken in Varanasi?,A: The primary language spoken in Varanasi is,"Hindi, but many locals also speak Bhojpuri and other regional dialects",1.4684503078460693,,French,384814.1875,Hindi,2.200460195541382,2.6215717792510986,4.111001014709473,0.0830078125,0.005401611328125,Parametric,Contextual
1512,city,What is the primary language spoken in {city}?,Venice,Q: What is the primary language spoken in Venice?,A: The primary language spoken in Venice is,Italian,1.1210980415344238,,English,3786.92041015625,English,1.7583945989608765,4.779812335968018,1.7583945989608765,0.09521484375,0.006317138671875,Contextual,Contextual
1513,city,What is the primary language spoken in {city}?,Vienna,Q: What is the primary language spoken in Vienna?,A: The primary language spoken in Vienna is,"German, specifically Austrian German, which is a dialect of the German language",1.638785481452942,,"Afrikaans, but many residents also speak English, German, and indigenous languages such as Oshiw",6.396129131317139,Afrikaans,1.0415339469909668,3.544187068939209,1.1940948963165283,0.039794921875,0.00604248046875,Contextual,Contextual
1514,city,What is the primary language spoken in {city}?,Wellington,Q: What is the primary language spoken in Wellington?,A: The primary language spoken in Wellington is,English,1.043662667274475,,"Songhai, but many residents also speak French, Bambara, and Arabic",9.28459644317627,Songhai,1.114823341369629,13.351258277893066,1.2104994058609009,0.04736328125,0.006744384765625,Contextual,Contextual
1515,city,What is the primary language spoken in {city}?,Windhoek,Q: What is the primary language spoken in Windhoek?,A: The primary language spoken in Windhoek is,"Afrikaans, but many residents also speak English, German, and indigenous languages such as Oshiw",1.4058194160461426,,Bosnian,280.167724609375,Afrikaans,1.6474757194519043,2.1098616123199463,1.5805491209030151,0.0732421875,0.005645751953125,Parametric,Parametric
1516,city,What is the primary language spoken in {city}?,Xi'an,Q: What is the primary language spoken in Xi'an?,A: The primary language spoken in Xi'an is,"Mandarin Chinese, but the local dialect is Shaanxi dialect, also known as Qin dialect",1.5177117586135864,,English,23240.0390625,Mandarin Chinese,1.5049192905426025,2.4873087406158447,8.447707176208496,0.0888671875,0.005706787109375,Parametric,Contextual
1517,city,What is the primary language spoken in {city}?,Yogyakarta,Q: What is the primary language spoken in Yogyakarta?,A: The primary language spoken in Yogyakarta is,"Javanese, but Indonesian is also widely spoken",1.37583589553833,,Italian,475465.8125,Italian,2.804715871810913,2.1538825035095215,2.804715871810913,0.078125,0.00555419921875,Contextual,Contextual
1518,city,What is the primary language spoken in {city}?,Zanzibar City,Q: What is the primary language spoken in Zanzibar City?,A: The primary language spoken in Zanzibar City is,"Swahili, also known as Kiswahili",1.229704737663269,,Greek,2739285.75,Swahili,1.2495503425598145,1.7988821268081665,7.70293664932251,0.078125,0.005340576171875,Parametric,Contextual
1519,city,What is the primary language spoken in {city}?,Addis Ababa,Q: What is the primary language spoken in Addis Ababa?,A: The primary language spoken in Addis Ababa is,"Amharic, which is the official working language of Ethiopia",1.2806105613708496,,"Spanish, as it is a region in Peru",37.46854782104492,"Amharic, as it is the capital city of Ethiopia",1.3651094436645508,1.5293806791305542,1.4322668313980103,0.052001953125,0.005462646484375,Other,Contextual
1520,city,What is the primary language spoken in {city}?,Bangkok,Q: What is the primary language spoken in Bangkok?,A: The primary language spoken in Bangkok is,Thai,1.0357694625854492,,Dutch,148768.21875,Thai,1.799052119255066,1.799052119255066,3.361072063446045,0.095703125,0.0054931640625,Parametric,Contextual
1521,city,What is the primary language spoken in {city}?,Dubai,Q: What is the primary language spoken in Dubai?,A: The primary language spoken in Dubai is,"Arabic, but English is widely spoken and used as a secondary language for business and tourism",1.3639636039733887,,English,634.1857299804688,English,1.5840271711349487,1.865222692489624,1.5840271711349487,0.095703125,0.0062255859375,Contextual,Contextual
1522,city,What is the primary language spoken in {city}?,Helsinki,Q: What is the primary language spoken in Helsinki?,A: The primary language spoken in Helsinki is,"Finnish, but many people also speak Swedish and English",1.4178153276443481,,"Lao, but many locals also speak French and English, especially in the tourism industry",10.632844924926758,"Finnish, not Lao",1.6298085451126099,2.2139246463775635,1.2820441722869873,0.044677734375,0.007110595703125,Other,Parametric
1523,city,What is the primary language spoken in {city}?,Machu Picchu,Q: What is the primary language spoken in Machu Picchu?,A: The primary language spoken in Machu Picchu is,"Spanish, as it is a region in Peru",1.7731910943984985,,Japanese,165990.390625,Spanish,2.621405601501465,2.2679994106292725,3.3659512996673584,0.078125,0.00555419921875,Parametric,Contextual
1524,city,What is the primary language spoken in {city}?,Nairobi,Q: What is the primary language spoken in Nairobi?,A: The primary language spoken in Nairobi is,"Swahili, but English is also widely spoken",1.2970225811004639,,"Songhai, but many residents also speak French, Bambara, and Arabic",9.392745018005371,Songhai,1.4379336833953857,2.61775803565979,1.2802276611328125,0.046630859375,0.006256103515625,Contextual,Parametric
1525,city,What is the primary language spoken in {city}?,Rio de Janeiro,Q: What is the primary language spoken in Rio de Janeiro?,A: The primary language spoken in Rio de Janeiro is,Portuguese,1.0257656574249268,,"Mandarin Chinese, but the local dialect is Shaanxi dialect, also known as Qin dialect",12.702544212341309,Mandarin Chinese,1.2449461221694946,3.697031259536743,1.1163458824157715,0.0390625,0.00537109375,Contextual,Parametric
1526,city,What is the primary language spoken in {city}?,Samarkand,Q: What is the primary language spoken in Samarkand?,A: The primary language spoken in Samarkand is,"Uzbek, but many people also speak Russian and Tajik",1.4450852870941162,,"Songhai, but many residents also speak French, Bambara, and Arabic",9.621991157531738,Songhai,1.0776175260543823,4.131777763366699,1.193520188331604,0.04443359375,0.006378173828125,Contextual,Contextual
1527,city,What is the primary language spoken in {city}?,Toronto,Q: What is the primary language spoken in Toronto?,A: The primary language spoken in Toronto is,English,1.0124565362930298,,Arabic,77837.5390625,English,1.7253462076187134,1.7253462076187134,3.6525580883026123,0.09521484375,0.00555419921875,Parametric,Contextual
1528,city,What is the primary language spoken in {city}?,Yangon,Q: What is the primary language spoken in Yangon?,A: The primary language spoken in Yangon is,"Burmese, but many people also speak English, especially in tourist areas and among businesspeople",1.38749361038208,,"Swahili, also known as Kiswahili",8.822774887084961,Burmese,1.272339940071106,2.2455506324768066,1.1530189514160156,0.052001953125,0.005340576171875,Parametric,Parametric
1529,city,What is the predominant architectural style in {city}?,Alexandria,Q: What is the predominant architectural style in Alexandria?,A: The predominant architectural style in Alexandria is,"a mix of ancient Greek, Roman, and Islamic styles, with a strong emphasis on Mediterranean Revival",1.593198299407959,,"a mix of medieval, Art Nouveau, and Soviet-era styles, with a strong emphasis on Georgian",7.5269904136657715,"a mix of medieval, Art Nouveau, and Soviet-era styles, with a strong emphasis on Georgian",1.015580177307129,2.3641300201416016,1.015580177307129,0.041259765625,0.00994873046875,Contextual,Contextual
1530,city,What is the predominant architectural style in {city}?,Amsterdam,Q: What is the predominant architectural style in Amsterdam?,A: The predominant architectural style in Amsterdam is,"the Dutch Renaissance style, which is characterized by the use of brick, stone, and ornate fac",1.6201268434524536,,"a mix of colonial, neoclassical, art deco, and art nouveau, with a strong",4.391678810119629,"a mix of colonial, neoclassical, art deco, and art nouveau, with a strong",1.0152904987335205,2.4336719512939453,1.0152904987335205,0.041748046875,0.01007080078125,Contextual,Contextual
1531,city,What is the predominant architectural style in {city}?,Antananarivo,Q: What is the predominant architectural style in Antananarivo?,A: The predominant architectural style in Antananarivo is,"a unique blend of traditional Malagasy and French colonial influences, with many buildings featuring wooden balconies",1.4740359783172607,,"Gothic, with many buildings dating back to the 14th century",7.610874176025391,Gothic,1.0266345739364624,2.68872332572937,1.1828398704528809,0.04638671875,0.007080078125,Contextual,Contextual
1532,city,What is the predominant architectural style in {city}?,Athens,Q: What is the predominant architectural style in Athens?,A: The predominant architectural style in Athens is,"Neoclassicism, which is a revival of the classical Greek style",1.8941415548324585,,"a mix of Art Deco and Gothic Revival, with a blend of Chinese and Western influences",8.655085563659668,"a mix of Art Deco and Gothic Revival, with a blend of Chinese and Western influences",1.0244252681732178,2.987868547439575,1.0244252681732178,0.041748046875,0.007781982421875,Contextual,Contextual
1533,city,What is the predominant architectural style in {city}?,Baghdad,Q: What is the predominant architectural style in Baghdad?,A: The predominant architectural style in Baghdad is,"Islamic architecture, which is characterized by the use of arches, domes, and minarets",1.2144122123718262,,"Neoclassicism, which is a revival of the classical Greek style",5.295784950256348,"Neoclassicism, which is a revival of the classical Greek style",1.1058398485183716,1.932906150817871,1.1058398485183716,0.050048828125,0.00982666015625,Contextual,Contextual
1534,city,What is the predominant architectural style in {city}?,Berlin,Q: What is the predominant architectural style in Berlin?,A: The predominant architectural style in Berlin is,"a mix of modern and historical styles, reflecting the city's complex history",1.4554976224899292,,"a mix of traditional Mongolian and Soviet-era styles, with many buildings featuring a blend of Buddhist and",6.080011367797852,"a mix of traditional Mongolian and Soviet-era styles, with many buildings featuring a blend of Buddhist and",1.029162883758545,2.052340269088745,1.029162883758545,0.041015625,0.0093994140625,Contextual,Contextual
1535,city,What is the predominant architectural style in {city}?,Buenos Aires,Q: What is the predominant architectural style in Buenos Aires?,A: The predominant architectural style in Buenos Aires is,"a mix of European styles, particularly Art Nouveau, Art Deco, and French and Italian influences",1.5637328624725342,,"a blend of traditional Thai architecture and modern styles, with many buildings and temples showcasing a mix of Thai",13.141084671020508,"a blend of traditional Thai architecture and modern styles, with many buildings and temples showcasing a mix of Thai",1.0933557748794556,2.024493455886841,1.0933557748794556,0.03955078125,0.00787353515625,Contextual,Contextual
1536,city,What is the predominant architectural style in {city}?,Bukhara,Q: What is the predominant architectural style in Bukhara?,A: The predominant architectural style in Bukhara is,"Islamic architecture, which is characterized by the use of arches, domes, and minarets",1.2900924682617188,,"a mix of British colonial and Burmese architectural styles, with many buildings featuring a blend of Victorian",5.608400344848633,"a mix of British colonial and Burmese architectural styles, with many buildings featuring a blend of Victorian",1.040016770362854,1.9845441579818726,1.040016770362854,0.03955078125,0.0087890625,Contextual,Contextual
1537,city,What is the predominant architectural style in {city}?,Cairo,Q: What is the predominant architectural style in Cairo?,A: The predominant architectural style in Cairo is,"Islamic architecture, which is characterized by the use of arches, domes, and minarets",1.2166142463684082,,"traditional Japanese architecture, which is characterized by the use of natural materials such as wood, paper, and",5.417118072509766,"Islamic architecture, which is characterized by the use of arches, domes, and minarets",1.166880488395691,1.166880488395691,1.158507227897644,0.041015625,0.00872802734375,Parametric,Parametric
1538,city,What is the predominant architectural style in {city}?,Cape Town,Q: What is the predominant architectural style in Cape Town?,A: The predominant architectural style in Cape Town is,"Cape Dutch, which is a unique blend of Dutch, French, and Indonesian influences",1.4252803325653076,,"a mix of modern and historical styles, reflecting the city's complex history",2.6549758911132812,"a mix of modern and historical styles, reflecting the city's complex history",1.0574966669082642,2.4918532371520996,1.0574966669082642,0.04833984375,0.00970458984375,Contextual,Contextual
1539,city,What is the predominant architectural style in {city}?,Cartagena,Q: What is the predominant architectural style in Cartagena?,A: The predominant architectural style in Cartagena is,"Spanish Colonial, with many buildings dating back to the 16th and 17th centuries",1.481921672821045,,"the Chicago School, which is a style of architecture that emerged in the late 19th century and",4.08804178237915,the Chicago School,1.0711240768432617,2.3675005435943604,1.1293569803237915,0.038818359375,0.008544921875,Contextual,Contextual
1540,city,What is the predominant architectural style in {city}?,Chicago,Q: What is the predominant architectural style in Chicago?,A: The predominant architectural style in Chicago is,"the Chicago School, which is a style of architecture that emerged in the late 19th century and",1.3610174655914307,,"a mix of Victorian, Edwardian, and Federation styles, with many buildings featuring a blend of these",3.563011407852173,"a mix of Victorian, Edwardian, and Federation styles, with many buildings featuring a blend of these",1.0423314571380615,1.834188461303711,1.0423314571380615,0.040771484375,0.00885009765625,Contextual,Contextual
1541,city,What is the predominant architectural style in {city}?,Cusco,Q: What is the predominant architectural style in Cusco?,A: The predominant architectural style in Cusco is,"a mix of Inca and Spanish colonial styles, with many buildings featuring stone foundations and walls built by",1.5933042764663696,,"Aztec architecture, which is characterized by the use of stone, adobe, and thatch,",3.541778564453125,Aztec architecture,1.0761744976043701,3.506845235824585,1.2255505323410034,0.038330078125,0.007781982421875,Contextual,Contextual
1542,city,What is the predominant architectural style in {city}?,Cuzco,Q: What is the predominant architectural style in Cuzco?,A: The predominant architectural style in Cuzco is,"Inca, with many buildings featuring stone walls, trapezoidal doorways, and thatched",1.7627472877502441,,"a mix of ancient Greek, Roman, and Islamic styles, with a strong emphasis on Mediterranean Revival",7.5244832038879395,"a mix of ancient Greek, Roman, and Islamic styles, with a strong emphasis on Mediterranean Revival",1.023635745048523,2.8749568462371826,1.023635745048523,0.039794921875,0.009521484375,Contextual,Contextual
1543,city,What is the predominant architectural style in {city}?,Delhi,Q: What is the predominant architectural style in Delhi?,A: The predominant architectural style in Delhi is,"a blend of Mughal, Islamic, and British colonial styles, reflecting the city's rich history",1.537537693977356,,"Islamic architecture, which is characterized by the use of arches, domes, and minarets",1.7817187309265137,Islamic architecture,1.0824750661849976,3.2751736640930176,1.1019941568374634,0.040771484375,0.00958251953125,Contextual,Contextual
1544,city,What is the predominant architectural style in {city}?,Dubrovnik,Q: What is the predominant architectural style in Dubrovnik?,A: The predominant architectural style in Dubrovnik is,"Gothic, with a mix of Renaissance and Baroque elements",1.6569594144821167,,"a blend of French colonial and traditional Lao styles, with many buildings featuring wooden structures, tiled roofs",10.674751281738281,"a blend of French colonial and traditional Lao styles, with many buildings featuring wooden structures, tiled roofs",1.0596729516983032,3.0582563877105713,1.0596729516983032,0.03759765625,0.006683349609375,Contextual,Contextual
1545,city,What is the predominant architectural style in {city}?,Fez,Q: What is the predominant architectural style in Fez?,A: The predominant architectural style in Fez is,"Islamic architecture, with a mix of Moorish, Arab, and Berber influences",1.5269889831542969,,"a blend of Mughal, Islamic, and British colonial styles, reflecting the city's rich history",5.557447910308838,"a blend of Mughal, Islamic, and British colonial styles, reflecting the city's rich history",1.0668545961380005,3.9622790813446045,1.0668545961380005,0.0400390625,0.008544921875,Contextual,Contextual
1546,city,What is the predominant architectural style in {city}?,Havana,Q: What is the predominant architectural style in Havana?,A: The predominant architectural style in Havana is,"a mix of colonial, neoclassical, art deco, and art nouveau, with a strong",1.4885945320129395,,"a blend of traditional Thai architecture and modern styles, with many buildings and temples showcasing a mix of Thai",12.020956993103027,"a blend of traditional Thai architecture and modern styles, with many buildings and temples showcasing a mix of Thai",1.0937269926071167,2.1036794185638428,1.0937269926071167,0.04052734375,0.008544921875,Contextual,Contextual
1547,city,What is the predominant architectural style in {city}?,Istanbul,Q: What is the predominant architectural style in Istanbul?,A: The predominant architectural style in Istanbul is,"a blend of Byzantine and Ottoman styles, reflecting the city's history as the capital of both the",1.2017302513122559,,"a mix of modern and historical styles, reflecting the city's complex history",3.638162851333618,"a mix of modern and historical styles, reflecting the city's complex history",1.0578258037567139,2.223302125930786,1.0578258037567139,0.04931640625,0.00946044921875,Contextual,Contextual
1548,city,What is the predominant architectural style in {city}?,Jerusalem,Q: What is the predominant architectural style in Jerusalem?,A: The predominant architectural style in Jerusalem is,"a mix of ancient and modern styles, reflecting the city's rich history and cultural diversity",1.4142500162124634,,"a mix of Ottoman and Austro-Hungarian styles, reflecting the city's history under both em",3.09179425239563,"a mix of Ottoman and Austro-Hungarian styles, reflecting the city's history under both em",1.0470937490463257,2.7695724964141846,1.0470937490463257,0.041015625,0.00921630859375,Contextual,Contextual
1549,city,What is the predominant architectural style in {city}?,Kyoto,Q: What is the predominant architectural style in Kyoto?,A: The predominant architectural style in Kyoto is,"traditional Japanese architecture, which is characterized by the use of natural materials such as wood, paper, and",1.2550113201141357,,"Neoclassicism, which is a revival of the classical Greek style",6.350681304931641,"Neoclassicism, which is a revival of the classical Greek style",1.1190754175186157,2.4161109924316406,1.1190754175186157,0.049072265625,0.008544921875,Contextual,Contextual
1550,city,What is the predominant architectural style in {city}?,La Paz,Q: What is the predominant architectural style in La Paz?,A: The predominant architectural style in La Paz is,"a mix of colonial and modern styles, with many buildings featuring a blend of traditional and contemporary elements",1.5078002214431763,,"a mix of Ottoman and Austro-Hungarian styles, reflecting the city's history under both em",3.493144989013672,a mix of Ottoman and Austro-Hungarian styles,1.0093719959259033,3.4861881732940674,1.0703481435775757,0.039794921875,0.00848388671875,Contextual,Contextual
1551,city,What is the predominant architectural style in {city}?,Lhasa,Q: What is the predominant architectural style in Lhasa?,A: The predominant architectural style in Lhasa is,"Tibetan architecture, which is characterized by the use of local materials such as stone, wood, and earth",1.3438913822174072,,"a mix of traditional Mongolian and Soviet-era styles, with many buildings featuring a blend of Buddhist and",5.712478160858154,"a mix of traditional Mongolian and Soviet-era styles, with many buildings featuring a blend of Buddhist and",1.024824857711792,2.1753695011138916,1.024824857711792,0.03955078125,0.009521484375,Contextual,Contextual
1552,city,What is the predominant architectural style in {city}?,Lisbon,Q: What is the predominant architectural style in Lisbon?,A: The predominant architectural style in Lisbon is,"a mix of Manueline, Baroque, and Pombaline styles, reflecting the city's",1.3728845119476318,,"Islamic architecture, with a mix of Moorish, Arab, and Berber influences",9.119345664978027,"Islamic architecture, with a mix of Moorish, Arab, and Berber influences",1.0473586320877075,2.6219863891601562,1.0473586320877075,0.045654296875,0.00823974609375,Contextual,Contextual
1553,city,What is the predominant architectural style in {city}?,London,Q: What is the predominant architectural style in London?,A: The predominant architectural style in London is,"a mix of various styles, reflecting the city's long history and cultural influences",1.617254614830017,,"Gothic, with many buildings dating back to the 14th century",4.4669904708862305,Gothic,1.0591341257095337,3.7437405586242676,1.1124078035354614,0.051513671875,0.00885009765625,Contextual,Contextual
1554,city,What is the predominant architectural style in {city}?,Luang Prabang,Q: What is the predominant architectural style in Luang Prabang?,A: The predominant architectural style in Luang Prabang is,"a blend of French colonial and traditional Lao styles, with many buildings featuring wooden structures, tiled roofs",1.4598361253738403,,"Byzantine, with a mix of Gothic and Renaissance elements",15.092977523803711,"Byzantine, with a mix of Gothic and Renaissance elements",1.0856263637542725,3.356217622756958,1.0856263637542725,0.047119140625,0.006744384765625,Contextual,Contextual
1555,city,What is the predominant architectural style in {city}?,Marrakech,Q: What is the predominant architectural style in Marrakech?,A: The predominant architectural style in Marrakech is,"Moorish architecture, which is a blend of Islamic, Arab, and Berber influences",1.4397801160812378,,"a blend of Byzantine and Ottoman styles, reflecting the city's history as the capital of both the",8.607072830200195,"a blend of Byzantine and Ottoman styles, reflecting the city's history as the capital of both the",1.061469554901123,2.198457956314087,1.061469554901123,0.0390625,0.00958251953125,Contextual,Contextual
1556,city,What is the predominant architectural style in {city}?,Mexico City,Q: What is the predominant architectural style in Mexico City?,A: The predominant architectural style in Mexico City is,"a mix of colonial, art nouveau, and art deco, with a strong influence of indigenous and European",1.5075727701187134,,"a blend of Byzantine and Ottoman styles, reflecting the city's history as the capital of both the",4.651938438415527,"a blend of Byzantine and Ottoman styles, reflecting the city's history as the capital of both the",1.0662825107574463,2.9362804889678955,1.0662825107574463,0.039794921875,0.00982666015625,Contextual,Contextual
1557,city,What is the predominant architectural style in {city}?,Montevideo,Q: What is the predominant architectural style in Montevideo?,A: The predominant architectural style in Montevideo is,"Art Deco, which was popular in the 1920s and 1930s",1.481103539466858,,"a mix of Hindu and Islamic styles, with a strong emphasis on Hindu temple architecture",7.7990031242370605,"a mix of Hindu and Islamic styles, with a strong emphasis on Hindu temple architecture",1.0356371402740479,1.9494431018829346,1.0356371402740479,0.043701171875,0.00836181640625,Contextual,Contextual
1558,city,What is the predominant architectural style in {city}?,Moscow,Q: What is the predominant architectural style in Moscow?,A: The predominant architectural style in Moscow is,"a mix of different styles, but the most notable and iconic is the Russian Revival style, which",1.7504799365997314,,"a mix of modern and contemporary styles, with a strong influence of Brazilian modernism",7.296350955963135,"a mix of modern and contemporary styles, with a strong influence of Brazilian modernism",1.0374435186386108,3.534670829772949,1.0374435186386108,0.046630859375,0.0101318359375,Contextual,Contextual
1559,city,What is the predominant architectural style in {city}?,Mumbai,Q: What is the predominant architectural style in Mumbai?,A: The predominant architectural style in Mumbai is,"a mix of Gothic, Victorian, Art Deco, and Indo-Saracenic styles, reflecting",1.4370638132095337,,"a mix of colonial, art deco, and modernist styles, reflecting the city's rich cultural heritage",2.304687976837158,"a mix of colonial, art deco, and modernist styles, reflecting the city's rich cultural heritage",1.067933440208435,2.0747807025909424,1.067933440208435,0.041015625,0.0098876953125,Contextual,Contextual
1560,city,What is the predominant architectural style in {city}?,Muscat,Q: What is the predominant architectural style in Muscat?,A: The predominant architectural style in Muscat is,"Islamic, with a blend of Arabic, Persian, and Indian influences",1.6847009658813477,,"Islamic architecture, which is characterized by the use of arches, domes, and minarets",1.3846511840820312,Islamic architecture,1.055671215057373,4.4081621170043945,1.0966120958328247,0.0400390625,0.00970458984375,Contextual,Contextual
