Num,Category,Base_Question,Object,Question,Prefix,parametric,base_proba,question,counterfactual,base_cf_proba,contextual,ctx_proba,ctx_param_proba,ctx_cf_proba,context_attn,question_attn,comparison,preference
233,person,What is {person} primarily known for?,Billie Jean King,Q: What is Billie Jean King primarily known for?,A: Billie Jean King is primarily known for,(D,3.8125,,[4,4.59375,4,3.75,9.4375,3.140625,0.1884765625,0.041259765625,Other,Parametric
234,person,What is {person} primarily known for?,Boyan Slat,Q: What is Boyan Slat primarily known for?,A: Boyan Slat is primarily known for,(iv),3.1875,,(D,4.375,(D,1.7265625,4.28125,1.7265625,0.17578125,0.03955078125,Contextual,Contextual
235,person,What is {person} primarily known for?,Catherine the Great,Q: What is Catherine the Great primarily known for?,A: Catherine the Great is primarily known for,d,2.671875,,[D,4.75,[D,2.375,3.171875,2.375,0.1884765625,0.041259765625,Contextual,Contextual
236,person,What is {person} primarily known for?,Che Guevara,Q: What is Che Guevara primarily known for?,A: Che Guevara is primarily known for,d,2.609375,,(D,4.5625,(D,2.40625,3.3125,2.40625,0.181640625,0.040283203125,Contextual,Contextual
237,person,What is {person} primarily known for?,Cleopatra,Q: What is Cleopatra primarily known for?,A: Cleopatra is primarily known for,(D,3.5,,d,3.25,(d,2.765625,4.03125,2.4375,0.181640625,0.040283203125,Parametric,Parametric
238,person,What is {person} primarily known for?,Confucius,Q: What is Confucius primarily known for?,A: Confucius is primarily known for,[D,4.09375,,d,3.640625,d,1.9453125,6.59375,1.9453125,0.1943359375,0.0419921875,Contextual,Contextual
239,person,What is {person} primarily known for?,Ernest Rutherford,Q: What is Ernest Rutherford primarily known for?,A: Ernest Rutherford is primarily known for,(D,3.75,,d,3.75,d,1.90625,5.90625,1.90625,0.181640625,0.040283203125,Contextual,Contextual
240,person,What is {person} primarily known for?,Florence Nightingale,Q: What is Florence Nightingale primarily known for?,A: Florence Nightingale is primarily known for,(D,3.546875,,d,2.984375,(d,2.453125,4.46875,2.359375,0.17578125,0.03955078125,Parametric,Parametric
241,person,What is {person} primarily known for?,Freddie Mercury,Q: What is Freddie Mercury primarily known for?,A: Freddie Mercury is primarily known for,(D,3.296875,,d,6.03125,(d,2.90625,4.875,2.828125,0.2119140625,0.04345703125,Parametric,Parametric
242,person,What is {person} primarily known for?,Frida Kahlo,Q: What is Frida Kahlo primarily known for?,A: Frida Kahlo is primarily known for,(D,3.4375,,[D,4.1875,(D,3.0625,3.0625,2.796875,0.17578125,0.03955078125,Parametric,Parametric
243,person,What is {person} primarily known for?,Greta Thunberg,Q: What is Greta Thunberg primarily known for?,A: Greta Thunberg is primarily known for,(D,3.4375,,d,3.0,d,2.15625,4.875,2.15625,0.17578125,0.03955078125,Contextual,Contextual
244,person,What is {person} primarily known for?,Harriet Tubman,Q: What is Harriet Tubman primarily known for?,A: Harriet Tubman is primarily known for,(D,4.21875,,[D,4.875,D,4.71875,3.640625,2.625,0.1884765625,0.041015625,Other,Parametric
245,person,What is {person} primarily known for?,Ibn al-Haytham,Q: What is Ibn al-Haytham primarily known for?,A: Ibn al-Haytham is primarily known for,[D,4.28125,,d,4.21875,d,2.1875,7.1875,2.1875,0.162109375,0.037353515625,Contextual,Contextual
246,person,What is {person} primarily known for?,Isaac Newton,Q: What is Isaac Newton primarily known for?,A: Isaac Newton is primarily known for,d,3.796875,,(D,4.28125,d,3.421875,3.421875,2.4375,0.181640625,0.040283203125,Parametric,Parametric
247,person,What is {person} primarily known for?,Karl Marx,Q: What is Karl Marx primarily known for?,A: Karl Marx is primarily known for,d,2.9375,,[4,6.8125,[4,2.65625,6.59375,2.65625,0.1943359375,0.0419921875,Contextual,Contextual
248,person,What is {person} primarily known for?,Leonardo da Vinci,Q: What is Leonardo da Vinci primarily known for?,A: Leonardo da Vinci is primarily known for,(D,3.828125,,d,2.671875,d,1.9609375,4.96875,1.9609375,0.17578125,0.03955078125,Contextual,Contextual
249,person,What is {person} primarily known for?,Mahatma Gandhi,Q: What is Mahatma Gandhi primarily known for?,A: Mahatma Gandhi is primarily known for,d,2.46875,,[D,4.46875,(D,2.890625,2.984375,2.515625,0.181640625,0.040283203125,Other,Parametric
250,person,What is {person} primarily known for?,Malala Yousafzai,Q: What is Malala Yousafzai primarily known for?,A: Malala Yousafzai is primarily known for,[D,3.828125,,(D,4.09375,(D,2.125,3.546875,2.125,0.162109375,0.037353515625,Contextual,Contextual
251,person,What is {person} primarily known for?,Mansa Musa,Q: What is Mansa Musa primarily known for?,A: Mansa Musa is primarily known for,(D,3.921875,,d,3.28125,(d,2.828125,5.25,2.28125,0.1884765625,0.041259765625,Parametric,Parametric
252,person,What is {person} primarily known for?,Marie Curie,Q: What is Marie Curie primarily known for?,A: Marie Curie is primarily known for,d,2.984375,,(D,4.46875,(D,2.1875,3.0625,2.1875,0.203125,0.04296875,Contextual,Contextual
253,person,What is {person} primarily known for?,Martin Luther King Jr.,Q: What is Martin Luther King Jr. primarily known for?,A: Martin Luther King Jr. is primarily known for,[4,4.5625,,[D,4.5625,[D,2.4375,10.625,2.4375,0.1884765625,0.041259765625,Contextual,Contextual
254,person,What is {person} primarily known for?,Michelangelo,Q: What is Michelangelo primarily known for?,A: Michelangelo is primarily known for,(D,3.796875,,d,2.9375,d,2.140625,5.125,2.140625,0.1943359375,0.0419921875,Contextual,Contextual
255,person,What is {person} primarily known for?,Mohandas Gandhi,Q: What is Mohandas Gandhi primarily known for?,A: Mohandas Gandhi is primarily known for,d,2.484375,,[D,5.3125,[D,2.1875,3.25,2.1875,0.181640625,0.040283203125,Contextual,Contextual
256,person,What is {person} primarily known for?,Mozart,Q: What is Mozart primarily known for?,A: Mozart is primarily known for,(D,3.75,,d,3.0,(d,3.828125,5.65625,2.640625,0.1943359375,0.0419921875,Parametric,Parametric
257,person,What is {person} primarily known for?,Muhammad Ali,Q: What is Muhammad Ali primarily known for?,A: Muhammad Ali is primarily known for,(D,3.53125,,d,6.59375,(d,2.765625,4.71875,3.46875,0.1884765625,0.041015625,Parametric,Contextual
258,person,What is {person} primarily known for?,Neil Armstrong,Q: What is Neil Armstrong primarily known for?,A: Neil Armstrong is primarily known for,[D,3.59375,,d,3.53125,(d,3.046875,5.90625,2.765625,0.1943359375,0.0419921875,Other,Parametric
259,person,What is {person} primarily known for?,Nelson Mandela,Q: What is Nelson Mandela primarily known for?,A: Nelson Mandela is primarily known for,d,2.65625,,(D,3.703125,(D,1.9296875,3.359375,1.9296875,0.1884765625,0.041259765625,Contextual,Contextual
260,person,What is {person} primarily known for?,Nikola Tesla,Q: What is Nikola Tesla primarily known for?,A: Nikola Tesla is primarily known for,d,3.203125,,(D,4.125,(D,1.6484375,3.953125,1.6484375,0.1943359375,0.0419921875,Contextual,Contextual
261,person,What is {person} primarily known for?,Pablo Picasso,Q: What is Pablo Picasso primarily known for?,A: Pablo Picasso is primarily known for,(D,3.046875,,d,3.625,(d,3.015625,4.75,2.96875,0.1943359375,0.0419921875,Parametric,Parametric
262,person,What is {person} primarily known for?,Rosalind Franklin,Q: What is Rosalind Franklin primarily known for?,A: Rosalind Franklin is primarily known for,(D,3.75,,d,2.484375,(d,2.84375,5.125,2.5625,0.181640625,0.040283203125,Parametric,Parametric
263,person,What is {person} primarily known for?,Shirin Ebadi,Q: What is Shirin Ebadi primarily known for?,A: Shirin Ebadi is primarily known for,d,2.78125,,[D,4.375,[D,2.40625,3.28125,2.40625,0.181640625,0.040283203125,Contextual,Contextual
264,person,What is {person} primarily known for?,Simon Bolivar,Q: What is Simon Bolivar primarily known for?,A: Simon Bolivar is primarily known for,d,3.359375,,(D,4.28125,(D,1.65625,3.3125,1.65625,0.181640625,0.040283203125,Contextual,Contextual
265,person,What is {person} primarily known for?,Srinivasa Ramanujan,Q: What is Srinivasa Ramanujan primarily known for?,A: Srinivasa Ramanujan is primarily known for,(D,3.8125,,[D,4.375,[D,2.28125,3.0625,2.28125,0.162109375,0.037353515625,Contextual,Contextual
266,person,What is {person} primarily known for?,Stephen Hawking,Q: What is Stephen Hawking primarily known for?,A: Stephen Hawking is primarily known for,d,3.6875,,(D,4.125,(D,2.09375,3.046875,2.09375,0.1943359375,0.0419921875,Contextual,Contextual
267,person,What is {person} primarily known for?,Sun Yat-sen,Q: What is Sun Yat-sen primarily known for?,A: Sun Yat-sen is primarily known for,[D,3.46875,,[4,3.671875,[4,2.015625,8.9375,2.015625,0.17578125,0.03955078125,Contextual,Contextual
268,person,What is {person} primarily known for?,Virginia Woolf,Q: What is Virginia Woolf primarily known for?,A: Virginia Woolf is primarily known for,(D,3.46875,,d,2.875,(d,2.484375,4.90625,2.25,0.17578125,0.03955078125,Parametric,Parametric
269,person,What is {person} primarily known for?,Vladimir Lenin,Q: What is Vladimir Lenin primarily known for?,A: Vladimir Lenin is primarily known for,(D,4.0,,[D,4.46875,(D,3.328125,3.328125,2.671875,0.1708984375,0.038818359375,Parametric,Parametric
270,person,What is {person} primarily known for?,Wangari Maathai,Q: What is Wangari Maathai primarily known for?,A: Wangari Maathai is primarily known for,(D,3.625,,[4,4.09375,[4,2.53125,8.5625,2.53125,0.1708984375,0.03857421875,Contextual,Contextual
271,person,What is {person} primarily known for?,W.E.B. Du Bois,Q: What is W.E.B. Du Bois primarily known for?,A: W.E.B. Du Bois is primarily known for,d,2.578125,,[4,4.75,[4,2.5625,5.25,2.5625,0.166015625,0.0380859375,Contextual,Contextual
272,person,What is {person} primarily known for?,William Shakespeare,Q: What is William Shakespeare primarily known for?,A: William Shakespeare is primarily known for,(D,3.3125,,[D,4.21875,[D,2.265625,2.953125,2.265625,0.1884765625,0.041259765625,Contextual,Contextual
273,person,What is {person} primarily known for?,Wu Zetian,Q: What is Wu Zetian primarily known for?,A: Wu Zetian is primarily known for,[D,3.828125,,d,4.875,(d,3.21875,6.09375,2.328125,0.1943359375,0.0419921875,Other,Parametric
274,person,What is {person} primarily known for?,Yuri Gagarin,Q: What is Yuri Gagarin primarily known for?,A: Yuri Gagarin is primarily known for,[D,3.625,,(D,3.84375,(D,1.921875,3.5,1.921875,0.1884765625,0.041015625,Contextual,Contextual
275,person,What is {person} primarily known for?,Amelia Earhart,Q: What is Amelia Earhart primarily known for?,A: Amelia Earhart is primarily known for,[D,3.828125,,(D,3.703125,[D,2.96875,2.96875,2.125,0.1884765625,0.041015625,Parametric,Parametric
276,person,What is {person} primarily known for?,Galileo Galilei,Q: What is Galileo Galilei primarily known for?,A: Galileo Galilei is primarily known for,[4,3.671875,,(D,4.21875,(D,2.015625,6.3125,2.015625,0.1767578125,0.03955078125,Contextual,Contextual
277,person,What is {person} primarily known for?,Genghis Khan,Q: What is Genghis Khan primarily known for?,A: Genghis Khan is primarily known for,(D,3.875,,[4,4.65625,[4,2.8125,9.5,2.8125,0.1943359375,0.0419921875,Contextual,Contextual
278,person,What is {person} primarily known for?,Joan of Arc,Q: What is Joan of Arc primarily known for?,A: Joan of Arc is primarily known for,[D,3.640625,,(D,3.828125,(D,1.671875,3.140625,1.671875,0.181640625,0.040283203125,Contextual,Contextual
279,person,What is {person} primarily known for?,Lise Meitner,Q: What is Lise Meitner primarily known for?,A: Lise Meitner is primarily known for,d,3.140625,,(D,4.03125,(D,1.7734375,3.703125,1.7734375,0.181640625,0.040283203125,Contextual,Contextual
280,person,What is {person} primarily known for?,Marcus Aurelius,Q: What is Marcus Aurelius primarily known for?,A: Marcus Aurelius is primarily known for,(D,3.890625,,d,10.625,(d,2.859375,4.96875,2.578125,0.181640625,0.040283203125,Parametric,Parametric
281,person,What is {person} primarily known for?,Maya Angelou,Q: What is Maya Angelou primarily known for?,A: Maya Angelou is primarily known for,[D,4.0,,d,2.796875,d,2.34375,6.65625,2.34375,0.1943359375,0.0419921875,Contextual,Contextual
282,person,What is {person} primarily known for?,Queen Nzinga,Q: What is Queen Nzinga primarily known for?,A: Queen Nzinga is primarily known for,d,3.046875,,(D,3.953125,(D,1.9765625,3.25,1.9765625,0.181640625,0.040283203125,Contextual,Contextual
283,person,What is {person} primarily known for?,Socrates,Q: What is Socrates primarily known for?,A: Socrates is primarily known for,[D,4.28125,,d,4.09375,d,2.25,6.4375,2.25,0.203125,0.04296875,Contextual,Contextual
284,person,What is {person} primarily known for?,Voltaire,Q: What is Voltaire primarily known for?,A: Voltaire is primarily known for,d,2.953125,,[4,5.46875,[4,2.46875,6.65625,2.46875,0.2119140625,0.04345703125,Contextual,Contextual
285,person,What's the main nationality of {person}?,Ada Lovelace,Q: What's the main nationality of Ada Lovelace?,A: Ada Lovelace is,Englishwoman of Irish descent,14.6875,,slovenese physicist and inventor of Tesla coils and,24.625,[iv]]>>>>>>>>>>>>>>>,11.5625,170.0,1.96875,0.1357421875,0.03125,Other,Parametric
286,person,What's the main nationality of {person}?,Alan Turing,Q: What's the main nationality of Alan Turing?,A: Alan Turing is,british englisch-germanish irish irish bri,5.78125,,Venezuelan nationalist and revolutionary leader,240.0,Venezuelan nationalist and revolutionary leader,1.75,9.125,1.75,0.1884765625,0.041015625,Contextual,Contextual
287,person,What's the main nationality of {person}?,Albert Einstein,Q: What's the main nationality of Albert Einstein?,A: Albert Einstein is,swiss germany s swiss germany s s,5.34375,,chinese nationalist leader of republic of china during the chinese civil war of,11.9375,chinese nationalist leader of republic of china during the chinese civil war of,1.40625,6.875,1.40625,0.1337890625,0.0306396484375,Contextual,Contextual
288,person,What's the main nationality of {person}?,Alexander Fleming,Q: What's the main nationality of Alexander Fleming?,A: Alexander Fleming is,Scottish-born American author and journalist,13.0,,khanate of khanate of khanate of khanate of,4.09375,khanate of khanate of khanate of khanate of,1.0859375,181.0,1.0859375,0.130859375,0.02978515625,Contextual,Contextual
289,person,What's the main nationality of {person}?,Aristotle,Q: What's the main nationality of Aristotle?,A: Aristotle is,4,3.890625,,Englishwoman of Irish descent,240.0,Englishwoman of Irish descent,2.140625,92.5,2.140625,0.203125,0.042724609375,Contextual,Contextual
290,person,What's the main nationality of {person}?,Billie Jean King,Q: What's the main nationality of Billie Jean King?,A: Billie Jean King is,American tennis player and former world No,5.1875,,swiss germany s swiss germany s s,6.03125,swiss germany s swiss germany s s,1.28125,39.75,1.28125,0.1337890625,0.0303955078125,Contextual,Contextual
291,person,What's the main nationality of {person}?,Boyan Slat,Q: What's the main nationality of Boyan Slat?,A: Boyan Slat is,Slovenian-born American film director and screenwriter,4.65625,,slovenese physicist and inventor of Tesla coils and,12.3125,slovenese physicist and inventor of Tesla coils and,1.484375,28.125,1.9140625,0.130859375,0.02978515625,Contextual,Contextual
292,person,What's the main nationality of {person}?,Catherine the Great,Q: What's the main nationality of Catherine the Great?,A: Catherine the Great is,russian empress and queen consort of russian empire and empres,3.5625,,b,30.625,russians,6.09375,6.71875,3.875,0.2216796875,0.044677734375,Other,Parametric
293,person,What's the main nationality of {person}?,Che Guevara,Q: What's the main nationality of Che Guevara?,A: Che Guevara is,argentine and venezuelan guerrilla leader and revolutionary leader of Cuban revolution,5.46875,,swiss swiss swiss swiss,4.375,swiss swiss swiss swiss,1.28125,12.3125,1.28125,0.130859375,0.02978515625,Contextual,Contextual
294,person,What's the main nationality of {person}?,Cleopatra,Q: What's the main nationality of Cleopatra?,A: Cleopatra is,egyptians d,4.8125,,Zambian-born and Zambian-raised,26.375,Zambian-born and Zambian-raised,1.4140625,14.1875,1.4140625,0.158203125,0.036376953125,Contextual,Contextual
295,person,What's the main nationality of {person}?,Confucius,Q: What's the main nationality of Confucius?,A: Confucius is,chinese emperor confucius,3.671875,,American astronaut and explorer,215.0,American astronaut and explorer,2.5,5.46875,2.5,0.203125,0.04296875,Contextual,Contextual
296,person,What's the main nationality of {person}?,Ernest Rutherford,Q: What's the main nationality of Ernest Rutherford?,A: Ernest Rutherford is,Englishman,19.0,,Scottish-born American author and journalist,39.0,American,1.3984375,170.0,2.421875,0.17578125,0.03955078125,Other,Contextual
297,person,What's the main nationality of {person}?,Florence Nightingale,Q: What's the main nationality of Florence Nightingale?,A: Florence Nightingale is,d,3.25,,french and swiss draughtsman and writer of,10.125,swiss draughtsman and writer of draughtsman,2.09375,7.90625,3.453125,0.138671875,0.0322265625,Other,Contextual
298,person,What's the main nationality of {person}?,Freddie Mercury,Q: What's the main nationality of Freddie Mercury?,A: Freddie Mercury is,british singer and songwriter of r & b and rock music,3.84375,,American author and poet,61.25,American author and poet,3.125,7.40625,3.125,0.2314453125,0.04541015625,Contextual,Contextual
299,person,What's the main nationality of {person}?,Frida Kahlo,Q: What's the main nationality of Frida Kahlo?,A: Frida Kahlo is,Mexican-American artist and activist,8.0625,,Roman Republic of Macedonia (modern day Macedonia) – ruled by Emperor Cla,23.125,Macedonia (modern day Macedonia) – ruled by Emperor Cla,1.7578125,90.5,1.3125,0.12890625,0.0291748046875,Other,Parametric
300,person,What's the main nationality of {person}?,Greta Thunberg,Q: What's the main nationality of Greta Thunberg?,A: Greta Thunberg is,Danish-born and Danish-raised,3.84375,,Indian nationalist leader and politician,177.0,Indian nationalist leader and politician,2.390625,10.9375,2.390625,0.17578125,0.03955078125,Contextual,Contextual
301,person,What's the main nationality of {person}?,Harriet Tubman,Q: What's the main nationality of Harriet Tubman?,A: Harriet Tubman is,American author and historian,10.25,,d,12.625,(iv,3.421875,74.5,4.125,0.2216796875,0.044677734375,Other,Contextual
302,person,What's the main nationality of {person}?,Ibn al-Haytham,Q: What's the main nationality of Ibn al-Haytham?,A: Ibn al-Haytham is,a muslim astronomer and mathematician from the city of al-,2.828125,,Venezuelan nationalist and revolutionary leader,92.5,Venezuelan nationalist and revolutionary leader,1.796875,9.0,1.796875,0.158203125,0.036376953125,Contextual,Contextual
303,person,What's the main nationality of {person}?,Isaac Newton,Q: What's the main nationality of Isaac Newton?,A: Isaac Newton is,british and irish astronomer and physicist,3.15625,,Russian-born Russian poet and writer,159.0,Russian-born Russian poet and writer,1.796875,10.9375,1.796875,0.17578125,0.03955078125,Contextual,Contextual
304,person,What's the main nationality of {person}?,Karl Marx,Q: What's the main nationality of Karl Marx?,A: Karl Marx is,russian socialist revolutionary and philosopher of history and political economy,9.5,,American tennis player and former world No,67.0,American tennis player and former world No,2.671875,58.75,2.671875,0.1884765625,0.041015625,Contextual,Contextual
305,person,What's the main nationality of {person}?,Leonardo da Vinci,Q: What's the main nationality of Leonardo da Vinci?,A: Leonardo da Vinci is,swiss swiss swiss swiss,2.828125,,Zambian-born and Zambian-raised,48.25,Zambian-born and Zambian-raised,1.3984375,4.125,1.3984375,0.154296875,0.03564453125,Contextual,Contextual
306,person,What's the main nationality of {person}?,Mahatma Gandhi,Q: What's the main nationality of Mahatma Gandhi?,A: Mahatma Gandhi is,b,4.03125,,American born and raised,170.0,American born and raised,2.59375,8.9375,2.59375,0.1943359375,0.0419921875,Contextual,Contextual
307,person,What's the main nationality of {person}?,Malala Yousafzai,Q: What's the main nationality of Malala Yousafzai?,A: Malala Yousafzai is,Pakistani-born and -rrb- afghan-born activist and writer,4.5,,argentine and venezuelan guerrilla leader and revolutionary leader of Cuban revolution,39.75,argentine and venezuelan guerrilla leader and revolutionary leader of Cuban revolution,1.21875,8.0,1.21875,0.12255859375,0.02685546875,Contextual,Contextual
308,person,What's the main nationality of {person}?,Mansa Musa,Q: What's the main nationality of Mansa Musa?,A: Mansa Musa is,Tanzanians,7.40625,,Englishwoman of Irish descent,189.0,Englishwoman of Irish descent,1.78125,185.0,1.78125,0.1943359375,0.0419921875,Contextual,Contextual
309,person,What's the main nationality of {person}?,Marie Curie,Q: What's the main nationality of Marie Curie?,A: Marie Curie is,polish polandish russian russian polandish polish russian,5.0625,,d,58.75,[iv]; [ii]; [iii]; [iv],4.09375,6.59375,5.53125,0.2451171875,0.046630859375,Other,Contextual
310,person,What's the main nationality of {person}?,Martin Luther King Jr.,Q: What's the main nationality of Martin Luther King Jr.?,A: Martin Luther King Jr. is,d,3.125,,Russian-born and -rrb- Soviet-born,15.0,Russian-born and -rrb- Soviet-born,1.359375,19.0,1.359375,0.154296875,0.03564453125,Contextual,Contextual
311,person,What's the main nationality of {person}?,Michelangelo,Q: What's the main nationality of Michelangelo?,A: Michelangelo is,d,4.09375,,American boxer and former heavyweight champion of the world,35.75,American boxer and former heavyweight champion of the world,1.8984375,15.6875,1.8984375,0.166015625,0.037841796875,Contextual,Contextual
312,person,What's the main nationality of {person}?,Mohandas Gandhi,Q: What's the main nationality of Mohandas Gandhi?,A: Mohandas Gandhi is,Indian nationalist leader and politician,12.1875,,swiss swiss swiss swiss,3.421875,swiss swiss swiss swiss,1.171875,162.0,1.171875,0.130859375,0.02978515625,Contextual,Contextual
313,person,What's the main nationality of {person}?,Mozart,Q: What's the main nationality of Mozart?,A: Mozart is,swiss französisch,3.21875,,Englishwoman of Irish descent,636.0,[iv]),110.0,5.71875,2.40625,0.203125,0.04296875,Other,Parametric
314,person,What's the main nationality of {person}?,Muhammad Ali,Q: What's the main nationality of Muhammad Ali?,A: Muhammad Ali is,American boxer and former heavyweight champion of the world,4.03125,,british singer and songwriter of r & b and rock music,9.1875,british singer and songwriter of r & b and rock music,1.5078125,15.5,1.5078125,0.138671875,0.031982421875,Contextual,Contextual
315,person,What's the main nationality of {person}?,Neil Armstrong,Q: What's the main nationality of Neil Armstrong?,A: Neil Armstrong is,American astronaut and explorer,9.8125,,Englishwoman of Irish descent,173.0,Englishwoman of Irish descent,2.171875,61.25,2.171875,0.203125,0.04296875,Contextual,Contextual
316,person,What's the main nationality of {person}?,Nelson Mandela,Q: What's the main nationality of Nelson Mandela?,A: Nelson Mandela is,swazilandia swazilandia s,2.9375,,Russian-born and -rrb- Soviet-born,18.625,Russian-born and -rrb- Soviet-born,1.390625,4.21875,1.390625,0.154296875,0.035400390625,Contextual,Contextual
317,person,What's the main nationality of {person}?,Nikola Tesla,Q: What's the main nationality of Nikola Tesla?,A: Nikola Tesla is,slovenese physicist and inventor of Tesla coils and,5.25,,khanate of khanate of khanate of khanate of,5.3125,[iv]; [ii]; [iii]; [iv],3.765625,8.1875,1.15625,0.1357421875,0.03125,Other,Parametric
318,person,What's the main nationality of {person}?,Pablo Picasso,Q: What's the main nationality of Pablo Picasso?,A: Pablo Picasso is,croatia croatia croatia croatia,2.203125,,Englishwoman of Irish descent,470.0,[iv]),110.0,3.140625,2.203125,0.203125,0.042724609375,Other,Parametric
319,person,What's the main nationality of {person}?,Rosalind Franklin,Q: What's the main nationality of Rosalind Franklin?,A: Rosalind Franklin is,British-American-American-Australian-American-American-American-American-American-American,7.5,,American author and poet,30.0,American author and poet,3.765625,6.15625,3.765625,0.1943359375,0.0419921875,Contextual,Contextual
320,person,What's the main nationality of {person}?,Shirin Ebadi,Q: What's the main nationality of Shirin Ebadi?,A: Shirin Ebadi is,Iranian-American activist and human rights activist,7.34375,,british author and poet,17.125,b,3.609375,31.375,2.46875,0.17578125,0.03955078125,Contextual,Parametric
321,person,What's the main nationality of {person}?,Simon Bolivar,Q: What's the main nationality of Simon Bolivar?,A: Simon Bolivar is,Venezuelan nationalist and revolutionary leader,8.0625,,croatia croatia croatia croatia,2.890625,croatia croatia croatia croatia,1.1953125,220.0,1.1953125,0.130859375,0.030029296875,Contextual,Contextual
322,person,What's the main nationality of {person}?,Srinivasa Ramanujan,Q: What's the main nationality of Srinivasa Ramanujan?,A: Srinivasa Ramanujan is,Indian-American mathematician and physicist,2.734375,,british and american writer and poet,24.625,b,2.84375,9.0,1.953125,0.150390625,0.03515625,Contextual,Parametric
323,person,What's the main nationality of {person}?,Stephen Hawking,Q: What's the main nationality of Stephen Hawking?,A: Stephen Hawking is,british and american physicist and cosmologist,3.328125,,Slovenian-born American film director and screenwriter,39.0,American,2.375,8.0,1.8984375,0.1708984375,0.03857421875,Other,Parametric
324,person,What's the main nationality of {person}?,Sun Yat-sen,Q: What's the main nationality of Sun Yat-sen?,A: Sun Yat-sen is,chinese nationalist leader of republic of china during the chinese civil war of,3.890625,,d,37.25,[iv]; [iv]; [iv]; [iv];,4.09375,7.1875,6.25,0.203125,0.04296875,Other,Contextual
325,person,What's the main nationality of {person}?,Virginia Woolf,Q: What's the main nationality of Virginia Woolf?,A: Virginia Woolf is,british and american writer and poet,7.65625,,russian empress and queen consort of russian empire and empres,11.3125,russian empress and queen consort of russian empire and empres,1.3671875,30.0,1.3671875,0.12890625,0.0291748046875,Contextual,Contextual
326,person,What's the main nationality of {person}?,Vladimir Lenin,Q: What's the main nationality of Vladimir Lenin?,A: Vladimir Lenin is,Russian-born Russian poet and writer,7.40625,,british and american physicist and cosmologist,9.8125,british and american physicist and cosmologist,1.609375,36.5,1.609375,0.138671875,0.031982421875,Contextual,Contextual
327,person,What's the main nationality of {person}?,Wangari Maathai,Q: What's the main nationality of Wangari Maathai?,A: Wangari Maathai is,Kenyan-born American activist and author,10.8125,,Russian-born Russian poet and writer,88.5,Russian-born Russian poet and writer,1.6484375,73.0,1.6484375,0.166015625,0.037841796875,Contextual,Contextual
328,person,What's the main nationality of {person}?,W.E.B. Du Bois,Q: What's the main nationality of W.E.B. Du Bois?,A: W.E.B. Du Bois is,American author and educator,12.5,,d,3.46875,[iv]; [ii]; [iii]; [iv],4.03125,92.5,4.1875,0.1884765625,0.041015625,Other,Contextual
329,person,What's the main nationality of {person}?,William Shakespeare,Q: What's the main nationality of William Shakespeare?,A: William Shakespeare is,british author and poet,5.84375,,french and swiss draughtsman and writer of,10.625,swiss draughtsman and writer of William Shakespeare is french and,2.015625,26.875,3.25,0.14453125,0.033447265625,Other,Contextual
330,person,What's the main nationality of {person}?,Wu Zetian,Q: What's the main nationality of Wu Zetian?,A: Wu Zetian is,chinese empress and empress consort of qing,2.53125,,russian socialist revolutionary and philosopher of history and political economy,90.5,russian socialist revolutionary and philosopher of history and political economy,1.4453125,6.59375,1.4453125,0.162109375,0.037353515625,Contextual,Contextual
331,person,What's the main nationality of {person}?,Yuri Gagarin,Q: What's the main nationality of Yuri Gagarin?,A: Yuri Gagarin is,Russian-born and -rrb- Soviet-born,4.0,,a muslim astronomer and mathematician from the city of al-,14.375,Russian,2.765625,5.34375,1.3828125,0.1337890625,0.0306396484375,Parametric,Parametric
332,person,What's the main nationality of {person}?,Amelia Earhart,Q: What's the main nationality of Amelia Earhart?,A: Amelia Earhart is,American born and raised,18.625,,british author and poet,17.125,[iv]]]]]]]]]]]]]]]]],21.25,107.5,3.0625,0.181640625,0.040283203125,Other,Parametric
333,person,What's the main nationality of {person}?,Galileo Galilei,Q: What's the main nationality of Galileo Galilei?,A: Galileo Galilei is,d,5.03125,,Englishman,225.0,Englishman,4.40625,20.75,4.40625,0.203125,0.042724609375,Contextual,Contextual
334,person,What's the main nationality of {person}?,Genghis Khan,Q: What's the main nationality of Genghis Khan?,A: Genghis Khan is,khanate of khanate of khanate of khanate of,2.140625,,Slovenian-born American film director and screenwriter,47.25,American film director and screenwriter,3.171875,7.1875,1.8203125,0.171875,0.038818359375,Other,Parametric
335,person,What's the main nationality of {person}?,Joan of Arc,Q: What's the main nationality of Joan of Arc?,A: Joan of Arc is,d,4.65625,,croatia croatia croatia croatia,2.9375,croatia croatia croatia croatia,1.25,90.5,1.25,0.130859375,0.030029296875,Contextual,Contextual
336,person,What's the main nationality of {person}?,Lise Meitner,Q: What's the main nationality of Lise Meitner?,A: Lise Meitner is,Danish-born German-born American-born American-born Danish-born American-born American-,4.8125,,greece sophists - wikipedia,40.5,greece sophists - wikipedia,1.953125,7.1875,1.953125,0.150390625,0.034912109375,Contextual,Contextual
337,person,What's the main nationality of {person}?,Marcus Aurelius,Q: What's the main nationality of Marcus Aurelius?,A: Marcus Aurelius is,Roman Republic of Macedonia (modern day Macedonia) – ruled by Emperor Cla,5.03125,,d,41.5,[iv]; [ii]; [iii]; [iv],4.21875,9.0,7.5,0.2119140625,0.043701171875,Other,Contextual
